rotation,method,ip_err
rht,direct-m512-o8,368.667114
rht,direct-m512-o8,432.84314
rht,direct-m512-o8,345.750977
rht,direct-m512-o8,448.544556
rht,direct-m512-o8,166.880249
rht,direct-m512-o8,376.895508
rht,direct-m512-o8,336.214233
rht,direct-m512-o8,186.860962
rht,direct-m512-o8,301.172607
rht,direct-m512-o8,363.322266
rht,direct-m512-o8,341.068359
rht,direct-m512-o8,332.964233
rht,direct-m512-o8,178.893677
rht,direct-m512-o8,290.327087
rht,direct-m512-o8,392.184082
rht,direct-m512-o8,398.662048
rht,direct-m512-o8,406.026001
rht,direct-m512-o8,377.953491
rht,direct-m512-o8,321.649048
rht,direct-m512-o8,274.25946
rht,direct-m512-o8,403.45459
rht,direct-m512-o8,188.744385
rht,direct-m512-o8,398.229431
rht,direct-m512-o8,248.390625
rht,direct-m512-o8,345.750977
rht,direct-m512-o8,359.939941
rht,direct-m512-o8,478.626038
rht,direct-m512-o8,371.772583
rht,direct-m512-o8,379.149902
rht,direct-m512-o8,364.693481
rht,direct-m512-o8,330.885742
rht,direct-m512-o8,364.392944
rht,direct-m512-o8,278.445435
rht,direct-m512-o8,285.42926
rht,direct-m512-o8,364.463745
rht,direct-m512-o8,383.974121
rht,direct-m512-o8,428.630737
rht,direct-m512-o8,250.12439
rht,direct-m512-o8,372.14978
rht,direct-m512-o8,227.115967
rht,direct-m512-o8,365.706543
rht,direct-m512-o8,439.114014
rht,direct-m512-o8,372.091309
rht,direct-m512-o8,378.081848
rht,direct-m512-o8,262.743164
rht,direct-m512-o8,454.469971
rht,direct-m512-o8,303.553955
rht,direct-m512-o8,456.081299
rht,direct-m512-o8,369.336792
rht,direct-m512-o8,328.067993
rht,direct-m512-o8,338.905396
rht,direct-m512-o8,320.458008
rht,direct-m512-o8,292.636719
rht,direct-m512-o8,428.630737
rht,direct-m512-o8,389.344971
rht,direct-m512-o8,329.537598
rht,direct-m512-o8,308.958496
rht,direct-m512-o8,382.729492
rht,direct-m512-o8,417.944336
rht,direct-m512-o8,454.960144
rht,direct-m512-o8,382.226562
rht,direct-m512-o8,423.566406
rht,direct-m512-o8,292.636719
rht,direct-m512-o8,251.461548
rht,direct-m512-o8,471.716553
rht,direct-m512-o8,303.112427
rht,direct-m512-o8,380.956909
rht,direct-m512-o8,368.293823
rht,direct-m512-o8,392.233887
rht,direct-m512-o8,388.371582
rht,direct-m512-o8,364.025146
rht,direct-m512-o8,325.795776
rht,direct-m512-o8,390.646606
rht,direct-m512-o8,294.187256
rht,direct-m512-o8,315.814209
rht,direct-m512-o8,306.6521
rht,direct-m512-o8,348.702759
rht,direct-m512-o8,422.057861
rht,direct-m512-o8,326.433838
rht,direct-m512-o8,314.87915
rht,direct-m512-o8,421.593018
rht,direct-m512-o8,287.398376
rht,direct-m512-o8,166.880249
rht,direct-m512-o8,318.11377
rht,direct-m512-o8,371.142456
rht,direct-m512-o8,246.912231
rht,direct-m512-o8,383.282471
rht,direct-m512-o8,374.754517
rht,direct-m512-o8,444.333618
rht,direct-m512-o8,329.542603
rht,direct-m512-o8,419.339478
rht,direct-m512-o8,153.254639
rht,direct-m512-o8,310.017212
rht,direct-m512-o8,360.326538
rht,direct-m512-o8,303.553955
rht,direct-m512-o8,349.848999
rht,direct-m512-o8,219.419983
rht,direct-m512-o8,258.755371
rht,direct-m512-o8,171.753784
rht,direct-m512-o8,383.527039
rht,direct-m512-o8,362.368774
rht,direct-m512-o8,400.467896
rht,direct-m512-o8,192.243835
rht,direct-m512-o8,375.104004
rht,direct-m512-o8,419.008911
rht,direct-m512-o8,268.177734
rht,direct-m512-o8,343.364746
rht,direct-m512-o8,171.753784
rht,direct-m512-o8,421.511902
rht,direct-m512-o8,366.439575
rht,direct-m512-o8,366.344727
rht,direct-m512-o8,421.593018
rht,direct-m512-o8,410.550293
rht,direct-m512-o8,313.456055
rht,direct-m512-o8,445.921387
rht,direct-m512-o8,297.637695
rht,direct-m512-o8,353.427734
rht,direct-m512-o8,378.718018
rht,direct-m512-o8,169.93103
rht,direct-m512-o8,329.052124
rht,direct-m512-o8,262.966431
rht,direct-m512-o8,298.737061
rht,direct-m512-o8,422.057861
rht,direct-m512-o8,446.213074
rht,direct-m512-o8,237.69043
rht,direct-m512-o8,325.064941
rht,direct-m512-o8,444.960571
rht,direct-m512-o8,380.939087
rht,direct-m512-o8,367.51355
rht,direct-m512-o8,265.192383
rht,direct-m512-o8,315.080322
rht,direct-m512-o8,372.14978
rht,direct-m512-o8,392.452759
rht,direct-m512-o8,254.786743
rht,direct-m512-o8,337.956421
rht,direct-m512-o8,389.478638
rht,direct-m512-o8,391.298706
rht,direct-m512-o8,374.790405
rht,direct-m512-o8,368.667114
rht,direct-m512-o8,347.69751
rht,direct-m512-o8,439.114014
rht,direct-m512-o8,334.815063
rht,direct-m512-o8,323.476257
rht,direct-m512-o8,298.500244
rht,direct-m512-o8,221.900635
rht,direct-m512-o8,154.900757
rht,direct-m512-o8,394.949768
rht,direct-m512-o8,508.127502
rht,direct-m512-o8,302.997803
rht,direct-m512-o8,302.084106
rht,direct-m512-o8,275.497803
rht,direct-m512-o8,417.944336
rht,direct-m512-o8,337.834351
rht,direct-m512-o8,247.025146
rht,direct-m512-o8,322.949829
rht,direct-m512-o8,423.289307
rht,direct-m512-o8,314.960571
rht,direct-m512-o8,380.839294
rht,direct-m512-o8,433.345581
rht,direct-m512-o8,331.446289
rht,direct-m512-o8,386.111206
rht,direct-m512-o8,424.261963
rht,direct-m512-o8,381.610107
rht,direct-m512-o8,371.053833
rht,direct-m512-o8,410.144165
rht,direct-m512-o8,340.639648
rht,direct-m512-o8,352.215454
rht,direct-m512-o8,152.334106
rht,direct-m512-o8,285.899292
rht,direct-m512-o8,375.698242
rht,direct-m512-o8,237.84436
rht,direct-m512-o8,214.18103
rht,direct-m512-o8,365.429688
rht,direct-m512-o8,263.65332
rht,direct-m512-o8,436.562195
rht,direct-m512-o8,423.903809
rht,direct-m512-o8,407.82312
rht,direct-m512-o8,309.204712
rht,direct-m512-o8,384.85083
rht,direct-m512-o8,257.736816
rht,direct-m512-o8,342.692871
rht,direct-m512-o8,279.988403
rht,direct-m512-o8,288.559326
rht,direct-m512-o8,446.213074
rht,direct-m512-o8,313.333862
rht,direct-m512-o8,354.884033
rht,direct-m512-o8,281.783569
rht,direct-m512-o8,457.037781
rht,direct-m512-o8,371.319824
rht,direct-m512-o8,313.333862
rht,direct-m512-o8,366.049561
rht,direct-m512-o8,202.849609
rht,direct-m512-o8,392.084351
rht,direct-m512-o8,322.704224
rht,direct-m512-o8,249.410889
rht,direct-m512-o8,306.028198
rht,direct-m512-o8,384.335571
rht,direct-m512-o8,466.317749
rht,direct-m512-o8,335.504883
rht,direct-m512-o8,256.695435
rht,direct-m512-o8,381.93811
rht,direct-m512-o8,368.703491
rht,direct-m512-o8,266.762695
rht,direct-m512-o8,414.810059
rht,direct-m512-o8,352.35791
rht,direct-m512-o8,297.796997
rht,direct-m512-o8,474.181763
rht,direct-m512-o8,390.411621
rht,direct-m512-o8,414.328857
rht,direct-m512-o8,454.405273
rht,direct-m512-o8,268.177734
rht,direct-m512-o8,251.461548
rht,direct-m512-o8,450.716614
rht,direct-m512-o8,262.966431
rht,direct-m512-o8,291.052368
rht,direct-m512-o8,468.148682
rht,direct-m512-o8,329.581543
rht,direct-m512-o8,382.36554
rht,direct-m512-o8,390.759155
rht,direct-m512-o8,252.09021
rht,direct-m512-o8,393.060547
rht,direct-m512-o8,392.233887
rht,direct-m512-o8,393.548706
rht,direct-m512-o8,304.299316
rht,direct-m512-o8,419.794434
rht,direct-m512-o8,391.796021
rht,direct-m512-o8,363.170166
rht,direct-m512-o8,336.296143
rht,direct-m512-o8,360.763916
rht,direct-m512-o8,240.492432
rht,direct-m512-o8,379.820435
rht,direct-m512-o8,361.214478
rht,direct-m512-o8,346.951782
rht,direct-m512-o8,311.01001
rht,direct-m512-o8,473.846985
rht,direct-m512-o8,272.895874
rht,direct-m512-o8,248.089355
rht,direct-m512-o8,178.298462
rht,direct-m512-o8,399.969604
rht,direct-m512-o8,340.443237
rht,direct-m512-o8,152.334106
rht,direct-m512-o8,410.009521
rht,direct-m512-o8,380.797241
rht,direct-m512-o8,344.529297
rht,direct-m512-o8,363.91626
rht,direct-m512-o8,445.31311
rht,direct-m512-o8,363.263184
rht,direct-m512-o8,404.030457
rht,direct-m512-o8,399.105957
rht,direct-m512-o8,476.450195
rht,direct-m512-o8,157.884277
rht,direct-m512-o8,420.294373
rht,direct-m512-o8,265.790771
rht,direct-m512-o8,382.010376
rht,direct-m512-o8,391.461731
rht,direct-m512-o8,379.786255
rht,direct-m512-o8,349.506958
rht,direct-m512-o8,205.923401
rht,direct-m512-o8,343.789917
rht,direct-m512-o8,391.461731
rht,direct-m512-o8,452.314087
rht,direct-m512-o8,239.256348
rht,direct-m512-o8,329.498535
rht,direct-m512-o8,388.683838
rht,direct-m512-o8,400.610962
rht,direct-m512-o8,281.783569
rht,direct-m512-o8,375.56543
rht,direct-m512-o8,338.809814
rht,direct-m512-o8,446.960388
rht,direct-m512-o8,225.206055
rht,direct-m512-o8,240.26416
rht,direct-m512-o8,225.206055
rht,direct-m512-o8,355.266663
rht,direct-m512-o8,256.610107
rht,direct-m512-o8,334.742798
rht,direct-m512-o8,406.026001
rht,direct-m512-o8,383.282471
rht,direct-m512-o8,379.419678
rht,direct-m512-o8,427.312134
rht,direct-m512-o8,186.625977
rht,direct-m512-o8,411.582397
rht,direct-m512-o8,393.79126
rht,direct-m512-o8,393.572327
rht,direct-m512-o8,338.957275
rht,direct-m512-o8,411.365784
rht,direct-m512-o8,277.731079
rht,direct-m512-o8,276.624268
rht,direct-m512-o8,361.867554
rht,direct-m512-o8,321.695435
rht,direct-m512-o8,184.331299
rht,direct-m512-o8,369.539551
rht,direct-m512-o8,434.779419
rht,direct-m512-o8,290.849609
rht,direct-m512-o8,308.958496
rht,direct-m512-o8,368.830444
rht,direct-m512-o8,287.830078
rht,direct-m512-o8,378.445557
rht,direct-m512-o8,416.145386
rht,direct-m512-o8,405.846069
rht,direct-m512-o8,232.811768
rht,direct-m512-o8,385.465881
rht,direct-m512-o8,324.503784
rht,direct-m512-o8,386.693115
rht,direct-m512-o8,386.790161
rht,direct-m512-o8,408.014282
rht,direct-m512-o8,276.624268
rht,direct-m512-o8,242.031494
rht,direct-m512-o8,508.059753
rht,direct-m512-o8,348.3302
rht,direct-m512-o8,202.849609
rht,direct-m512-o8,419.649414
rht,direct-m512-o8,389.216309
rht,direct-m512-o8,225.068604
rht,direct-m512-o8,240.014526
rht,direct-m512-o8,469.646729
rht,direct-m512-o8,243.155762
rht,direct-m512-o8,264.691406
rht,direct-m512-o8,397.540527
rht,direct-m512-o8,330.264893
rht,direct-m512-o8,370.985474
rht,direct-m512-o8,473.788635
rht,direct-m512-o8,410.009521
rht,direct-m512-o8,368.898682
rht,direct-m512-o8,215.27002
rht,direct-m512-o8,246.912231
rht,direct-m512-o8,367.86908
rht,direct-m512-o8,374.401733
rht,direct-m512-o8,377.847656
rht,direct-m512-o8,337.386169
rht,direct-m512-o8,355.960388
rht,direct-m512-o8,362.690186
rht,direct-m512-o8,327.207092
rht,direct-m512-o8,303.355591
rht,direct-m512-o8,262.78125
rht,direct-m512-o8,266.436401
rht,direct-m512-o8,259.274536
rht,direct-m512-o8,365.205078
rht,direct-m512-o8,311.973389
rht,direct-m512-o8,410.642822
rht,direct-m512-o8,332.313965
rht,direct-m512-o8,185.766724
rht,direct-m512-o8,290.849609
rht,direct-m512-o8,303.169189
rht,direct-m512-o8,408.05896
rht,direct-m512-o8,440.222229
rht,direct-m512-o8,277.402222
rht,direct-m512-o8,401.310547
rht,direct-m512-o8,205.218994
rht,direct-m512-o8,351.028809
rht,direct-m512-o8,352.792114
rht,direct-m512-o8,367.224121
rht,direct-m512-o8,381.265137
rht,direct-m512-o8,261.909668
rht,direct-m512-o8,338.340942
rht,direct-m512-o8,347.7948
rht,direct-m512-o8,321.192261
rht,direct-m512-o8,319.684448
rht,direct-m512-o8,397.294434
rht,direct-m512-o8,510.425659
rht,direct-m512-o8,421.593018
rht,direct-m512-o8,411.272583
rht,direct-m512-o8,360.722656
rht,direct-m512-o8,363.544067
rht,direct-m512-o8,399.506714
rht,direct-m512-o8,393.067871
rht,direct-m512-o8,240.93811
rht,direct-m512-o8,377.953491
rht,direct-m512-o8,294.674561
rht,direct-m512-o8,325.34021
rht,direct-m512-o8,401.356567
rht,direct-m512-o8,435.729492
rht,direct-m512-o8,418.716431
rht,direct-m512-o8,384.16803
rht,direct-m512-o8,419.259888
rht,direct-m512-o8,317.245361
rht,direct-m512-o8,274.25946
rht,direct-m512-o8,374.291382
rht,direct-m512-o8,413.897705
rht,direct-m512-o8,400.220703
rht,direct-m512-o8,327.414795
rht,direct-m512-o8,178.293457
rht,direct-m512-o8,387.860229
rht,direct-m512-o8,232.322632
rht,direct-m512-o8,429.701416
rht,direct-m512-o8,383.456177
rht,direct-m512-o8,225.288818
rht,direct-m512-o8,250.385986
rht,direct-m512-o8,346.910645
rht,direct-m512-o8,164.453735
rht,direct-m512-o8,302.084106
rht,direct-m512-o8,351.028809
rht,direct-m512-o8,419.996033
rht,direct-m512-o8,483.650574
rht,direct-m512-o8,271.21106
rht,direct-m512-o8,411.682129
rht,direct-m512-o8,383.247925
rht,direct-m512-o8,370.631226
rht,direct-m512-o8,239.256348
rht,direct-m512-o8,324.406982
rht,direct-m512-o8,427.017944
rht,direct-m512-o8,397.863892
rht,direct-m512-o8,325.064941
rht,direct-m512-o8,353.194092
rht,direct-m512-o8,413.645142
rht,direct-m512-o8,364.051758
rht,direct-m512-o8,235.703979
rht,direct-m512-o8,466.36322
rht,direct-m512-o8,315.934204
rht,direct-m512-o8,410.542725
rht,direct-m512-o8,316.295532
rht,direct-m512-o8,421.626587
rht,direct-m512-o8,387.008789
rht,direct-m512-o8,414.751709
rht,direct-m512-o8,422.572144
rht,direct-m512-o8,217.642212
rht,direct-m512-o8,397.856689
rht,direct-m512-o8,256.610107
rht,direct-m512-o8,390.160156
rht,direct-m512-o8,339.069214
rht,direct-m512-o8,327.522827
rht,direct-m512-o8,359.334961
rht,direct-m512-o8,393.629028
rht,direct-m512-o8,265.192383
rht,direct-m512-o8,247.481323
rht,direct-m512-o8,352.144958
rht,direct-m512-o8,391.154175
rht,direct-m512-o8,268.978699
rht,direct-m512-o8,374.448608
rht,direct-m512-o8,500.957764
rht,direct-m512-o8,382.514404
rht,direct-m512-o8,501.461365
rht,direct-m512-o8,268.177734
rht,direct-m512-o8,237.741699
rht,direct-m512-o8,427.312134
rht,direct-m512-o8,423.497131
rht,direct-m512-o8,416.145386
rht,direct-m512-o8,361.296143
rht,direct-m512-o8,240.492432
rht,direct-m512-o8,175.403931
rht,direct-m512-o8,383.738159
rht,direct-m512-o8,389.52832
rht,direct-m512-o8,363.479736
rht,direct-m512-o8,411.365784
rht,direct-m512-o8,398.286682
rht,direct-m512-o8,379.168701
rht,direct-m512-o8,256.389771
rht,direct-m512-o8,249.700195
rht,direct-m512-o8,218.76062
rht,direct-m512-o8,391.114136
rht,direct-m512-o8,290.58374
rht,direct-m512-o8,351.850769
rht,direct-m512-o8,393.744507
rht,direct-m512-o8,392.034302
rht,direct-m512-o8,400.467896
rht,direct-m512-o8,358.547607
rht,direct-m512-o8,302.168457
rht,direct-m512-o8,338.70459
rht,direct-m512-o8,399.44104
rht,direct-m512-o8,420.294373
rht,direct-m512-o8,355.481079
rht,direct-m512-o8,351.028809
rht,direct-m512-o8,405.556519
rht,direct-m512-o8,308.500366
rht,direct-m512-o8,453.986267
rht,direct-m512-o8,346.859131
rht,direct-m512-o8,252.859985
rht,direct-m512-o8,330.961548
rht,direct-m512-o8,319.163879
rht,direct-m512-o8,410.301086
rht,direct-m512-o8,414.711365
rht,direct-m512-o8,316.625122
rht,direct-m512-o8,384.85083
rht,direct-m512-o8,305.010742
rht,direct-m512-o8,359.222046
rht,direct-m512-o8,390.155884
rht,direct-m512-o8,412.7323
rht,direct-m512-o8,146.826904
rht,direct-m512-o8,292.838013
rht,direct-m512-o8,241.400208
rht,direct-m512-o8,355.960388
rht,direct-m512-o8,445.72583
rht,direct-m512-o8,329.755005
rht,direct-m512-o8,173.383789
rht,direct-m512-o8,298.126343
rht,direct-m512-o8,326.954956
rht,direct-m512-o8,313.333862
rht,direct-m512-o8,418.716431
rht,direct-m512-o8,381.990601
rht,direct-m512-o8,416.269409
rht,direct-m512-o8,317.035522
rht,direct-m512-o8,363.196045
rht,direct-m512-o8,249.173828
rht,direct-m512-o8,203.268433
rht,direct-m512-o8,444.60791
rht,direct-m512-o8,380.031372
rht,direct-m512-o8,336.153748
rht,direct-m512-o8,329.755005
rht,direct-m512-o8,296.544739
rht,direct-m512-o8,367.1521
rht,direct-m512-o8,385.930786
rht,direct-m512-o8,426.446716
rht,direct-m512-o8,323.476257
rht,direct-m512-o8,338.604492
rht,direct-m512-o8,346.670776
rht,direct-m512-o8,362.289673
rht,direct-m512-o8,266.519409
rht,direct-m512-o8,341.482544
rht,direct-m512-o8,326.113647
rht,direct-m512-o8,215.971313
rht,direct-m512-o8,422.427795
rht,direct-m512-o8,394.370117
rht,direct-m512-o8,370.517334
rht,direct-m512-o8,401.280273
rht,direct-m512-o8,396.150635
rht,direct-m512-o8,420.627869
rht,direct-m512-o8,377.925659
rht,direct-m512-o8,325.193604
rht,direct-m512-o8,379.031677
rht,direct-m512-o8,393.202393
rht,direct-m512-o8,379.502197
rht,direct-m512-o8,322.262451
rht,direct-m512-o8,243.155762
rht,direct-m512-o8,165.432129
rht,direct-m512-o8,423.753296
rht,direct-m512-o8,296.544739
rht,direct-m512-o8,335.147827
rht,direct-m512-o8,274.721375
rht,direct-m512-o8,387.746948
rht,direct-m512-o8,229.425903
rht,direct-m512-o8,381.609741
rht,direct-m512-o8,363.367188
rht,direct-m512-o8,334.988159
rht,direct-m512-o8,411.469788
rht,direct-m512-o8,305.801392
rht,direct-m512-o8,418.716431
rht,direct-m512-o8,298.126343
rht,direct-m512-o8,399.215942
rht,direct-m512-o8,376.895508
rht,direct-m512-o8,363.170166
rht,direct-m512-o8,420.970764
rht,direct-m512-o8,158.558594
rht,direct-m512-o8,240.235352
rht,direct-m512-o8,338.604492
rht,direct-m512-o8,405.670166
rht,direct-m512-o8,416.346741
rht,direct-m512-o8,470.573608
rht,direct-m512-o8,371.235962
rht,direct-m512-o8,477.326477
rht,direct-m512-o8,191.565674
rht,direct-m512-o8,153.130615
rht,direct-m512-o8,362.289673
rht,direct-m512-o8,264.230957
rht,direct-m512-o8,328.67334
rht,direct-m512-o8,367.618408
rht,direct-m512-o8,238.019165
rht,direct-m512-o8,457.037781
rht,direct-m512-o8,423.201416
rht,direct-m512-o8,399.89209
rht,direct-m512-o8,285.512451
rht,direct-m512-o8,242.148804
rht,direct-m512-o8,447.91449
rht,direct-m512-o8,248.751221
rht,direct-m512-o8,188.744385
rht,direct-m512-o8,274.721375
rht,direct-m512-o8,474.181763
rht,direct-m512-o8,375.104004
rht,direct-m512-o8,363.858276
rht,direct-m512-o8,385.937622
rht,direct-m512-o8,172.608398
rht,direct-m512-o8,417.204468
rht,direct-m512-o8,365.429688
rht,direct-m512-o8,354.957764
rht,direct-m512-o8,258.195801
rht,direct-m512-o8,393.572327
rht,direct-m512-o8,175.403931
rht,direct-m512-o8,377.19397
rht,direct-m512-o8,372.599854
rht,direct-m512-o8,355.069824
rht,direct-m512-o8,189.220459
rht,direct-m512-o8,364.392944
rht,direct-m512-o8,330.296753
rht,direct-m512-o8,371.069336
rht,direct-m512-o8,385.3573
rht,direct-m512-o8,366.508057
rht,direct-m512-o8,357.271179
rht,direct-m512-o8,308.941284
rht,direct-m512-o8,368.588623
rht,direct-m512-o8,335.633301
rht,direct-m512-o8,410.76001
rht,direct-m512-o8,337.30658
rht,direct-m512-o8,378.207397
rht,direct-m512-o8,156.308228
rht,direct-m512-o8,237.84436
rht,direct-m512-o8,341.655762
rht,direct-m512-o8,403.120605
rht,direct-m512-o8,384.335571
rht,direct-m512-o8,269.660278
rht,direct-m512-o8,373.277954
rht,direct-m512-o8,254.786743
rht,direct-m512-o8,285.42926
rht,direct-m512-o8,376.952637
rht,direct-m512-o8,328.96582
rht,direct-m512-o8,417.378723
rht,direct-m512-o8,324.311768
rht,direct-m512-o8,429.359009
rht,direct-m512-o8,313.026489
rht,direct-m512-o8,276.831665
rht,direct-m512-o8,162.494629
rht,direct-m512-o8,328.429932
rht,direct-m512-o8,246.912231
rht,direct-m512-o8,157.884277
rht,direct-m512-o8,409.729248
rht,direct-m512-o8,263.88324
rht,direct-m512-o8,243.155762
rht,direct-m512-o8,471.716553
rht,direct-m512-o8,391.461731
rht,direct-m512-o8,245.433228
rht,direct-m512-o8,292.579346
rht,direct-m512-o8,366.965576
rht,direct-m512-o8,354.560181
rht,direct-m512-o8,297.249268
rht,direct-m512-o8,365.102661
rht,direct-m512-o8,421.078613
rht,direct-m512-o8,327.658691
rht,direct-m512-o8,355.66748
rht,direct-m512-o8,234.414673
rht,direct-m512-o8,277.517334
rht,direct-m512-o8,265.192383
rht,direct-m512-o8,236.922241
rht,direct-m512-o8,172.608398
rht,direct-m512-o8,227.401855
rht,direct-m512-o8,343.380676
rht,direct-m512-o8,421.626587
rht,direct-m512-o8,381.557739
rht,direct-m512-o8,438.869324
rht,direct-m512-o8,370.92395
rht,direct-m512-o8,314.82251
rht,direct-m512-o8,472.700012
rht,direct-m512-o8,250.461792
rht,direct-m512-o8,361.885742
rht,direct-m512-o8,408.093018
rht,direct-m512-o8,340.324951
rht,direct-m512-o8,427.017944
rht,direct-m512-o8,352.247437
rht,direct-m512-o8,277.517334
rht,direct-m512-o8,194.454346
rht,direct-m512-o8,393.496216
rht,direct-m512-o8,304.081421
rht,direct-m512-o8,389.101685
rht,direct-m512-o8,414.632141
rht,direct-m512-o8,394.383911
rht,direct-m512-o8,288.266846
rht,direct-m512-o8,384.601074
rht,direct-m512-o8,396.429688
rht,direct-m512-o8,300.579102
rht,direct-m512-o8,391.064209
rht,direct-m512-o8,336.414795
rht,direct-m512-o8,343.19519
rht,direct-m512-o8,364.051758
rht,direct-m512-o8,381.955688
rht,direct-m512-o8,382.349487
rht,direct-m512-o8,453.580994
rht,direct-m512-o8,258.685303
rht,direct-m512-o8,243.190918
rht,direct-m512-o8,428.333496
rht,direct-m512-o8,371.29126
rht,direct-m512-o8,254.786743
rht,direct-m512-o8,454.777588
rht,direct-m512-o8,364.425903
rht,direct-m512-o8,412.567017
rht,direct-m512-o8,301.172607
rht,direct-m512-o8,374.453491
rht,direct-m512-o8,333.197021
rht,direct-m512-o8,294.674561
rht,direct-m512-o8,399.215942
rht,direct-m512-o8,277.534058
rht,direct-m512-o8,386.565308
rht,direct-m512-o8,186.625977
rht,direct-m512-o8,314.220337
rht,direct-m512-o8,413.940552
rht,direct-m512-o8,188.744385
rht,direct-m512-o8,262.78125
rht,direct-m512-o8,287.442993
rht,direct-m512-o8,475.167664
rht,direct-m512-o8,399.105957
rht,direct-m512-o8,316.295532
rht,direct-m512-o8,371.787964
rht,direct-m512-o8,447.91449
rht,direct-m512-o8,500.899475
rht,direct-m512-o8,399.3573
rht,direct-m512-o8,236.51886
rht,direct-m512-o8,411.582397
rht,direct-m512-o8,453.580994
rht,direct-m512-o8,379.609497
rht,direct-m512-o8,415.917236
rht,direct-m512-o8,365.77417
rht,direct-m512-o8,378.207397
rht,direct-m512-o8,370.985474
rht,direct-m512-o8,302.930054
rht,direct-m512-o8,357.271179
rht,direct-m512-o8,261.383423
rht,direct-m512-o8,164.257935
rht,direct-m512-o8,368.716919
rht,direct-m512-o8,362.254883
rht,direct-m512-o8,219.419983
rht,direct-m512-o8,278.709961
rht,direct-m512-o8,416.776001
rht,direct-m512-o8,378.155884
rht,direct-m512-o8,412.430176
rht,direct-m512-o8,400.0177
rht,direct-m512-o8,336.296143
rht,direct-m512-o8,279.552124
rht,direct-m512-o8,387.564697
rht,direct-m512-o8,371.235962
rht,direct-m512-o8,336.296143
rht,direct-m512-o8,342.960449
rht,direct-m512-o8,360.708496
rht,direct-m512-o8,384.816284
rht,direct-m512-o8,353.194092
rht,direct-m512-o8,407.04248
rht,direct-m512-o8,421.289673
rht,direct-m512-o8,433.924683
rht,direct-m512-o8,471.716553
rht,direct-m512-o8,323.766602
rht,direct-m512-o8,227.151245
rht,direct-m512-o8,390.14502
rht,direct-m512-o8,371.454224
rht,direct-m512-o8,333.483765
rht,direct-m512-o8,410.642822
rht,direct-m512-o8,373.467407
rht,direct-m512-o8,367.738403
rht,direct-m512-o8,242.083984
rht,direct-m512-o8,311.743652
rht,direct-m512-o8,419.185486
rht,direct-m512-o8,277.3573
rht,direct-m512-o8,391.599121
rht,direct-m512-o8,350.427979
rht,direct-m512-o8,446.530579
rht,direct-m512-o8,321.235229
rht,direct-m512-o8,319.844116
rht,direct-m512-o8,377.940247
rht,direct-m512-o8,389.479004
rht,direct-m512-o8,308.379517
rht,direct-m512-o8,477.326477
rht,direct-m512-o8,349.380432
rht,direct-m512-o8,326.425049
rht,direct-m512-o8,407.114746
rht,direct-m512-o8,449.58252
rht,direct-m512-o8,405.943848
rht,direct-m512-o8,385.754028
rht,direct-m512-o8,402.14209
rht,direct-m512-o8,388.712769
rht,direct-m512-o8,165.964478
rht,direct-m512-o8,283.753784
rht,direct-m512-o8,277.3573
rht,direct-m512-o8,301.516235
rht,direct-m512-o8,351.028809
rht,direct-m512-o8,366.775879
rht,direct-m512-o8,437.26709
rht,direct-m512-o8,425.183289
rht,direct-m512-o8,276.08313
rht,direct-m512-o8,445.705383
rht,direct-m512-o8,346.741699
rht,direct-m512-o8,366.528198
rht,direct-m512-o8,371.247314
rht,direct-m512-o8,390.160156
rht,direct-m512-o8,248.751221
rht,direct-m512-o8,362.733765
rht,direct-m512-o8,375.878784
rht,direct-m512-o8,322.035278
rht,direct-m512-o8,466.317749
rht,direct-m512-o8,395.464722
rht,direct-m512-o8,248.00708
rht,direct-m512-o8,282.387085
rht,direct-m512-o8,500.957764
rht,direct-m512-o8,416.222412
rht,direct-m512-o8,363.544067
rht,direct-m512-o8,363.858276
rht,direct-m512-o8,309.017822
rht,direct-m512-o8,428.630066
rht,direct-m512-o8,474.181763
rht,direct-m512-o8,364.425903
rht,direct-m512-o8,384.848511
rht,direct-m512-o8,382.690796
rht,direct-m512-o8,447.91449
rht,direct-m512-o8,239.089722
rht,direct-m512-o8,407.474976
rht,direct-m512-o8,367.884521
rht,direct-m512-o8,287.175293
rht,direct-m512-o8,373.115601
rht,direct-m512-o8,358.303589
rht,direct-m512-o8,296.550842
rht,direct-m512-o8,389.101685
rht,direct-m512-o8,364.61499
rht,direct-m512-o8,360.831299
rht,direct-m512-o8,352.974976
rht,direct-m512-o8,408.05896
rht,direct-m512-o8,429.655029
rht,direct-m512-o8,393.060547
rht,direct-m512-o8,281.783569
rht,direct-m512-o8,409.364258
rht,direct-m512-o8,275.497803
rht,direct-m512-o8,225.674316
rht,direct-m512-o8,275.276001
rht,direct-m512-o8,328.280762
rht,direct-m512-o8,306.178223
rht,direct-m512-o8,420.234009
rht,direct-m512-o8,291.720215
rht,direct-m512-o8,392.084351
rht,direct-m512-o8,508.127502
rht,direct-m512-o8,355.960388
rht,direct-m512-o8,413.182617
rht,direct-m512-o8,379.587524
rht,direct-m512-o8,323.01123
rht,direct-m512-o8,361.471924
rht,direct-m512-o8,263.65332
rht,direct-m512-o8,444.333618
rht,direct-m512-o8,291.489807
rht,direct-m512-o8,346.217773
rht,direct-m512-o8,166.140137
rht,direct-m512-o8,358.268677
rht,direct-m512-o8,249.495728
